Did_Poke1_Win,Hp_diff,Attack_diff,Defense_diff,Sp_Attack_diff,Sp_Defense_diff,Speed_diff
0,-35,-45,-40,-80,-20,-35
0,-42,-52,-42,-77,-37,-42
0,40,-15,-10,-40,10,-30
0,5,25,-11,-65,15,-9
0,-70,-90,-35,-110,-65,-10
0,-15,0,5,-85,-15,20
0,-25,25,10,-70,-15,-5
0,-25,-5,-33,-25,0,3
0,-25,-17,-33,-30,0,15
0,-25,-50,-55,-10,10,5
0,-20,10,-10,-70,-5,15
0,-50,-55,-25,-25,35,0
0,-30,-25,-5,-25,0,25
0,-60,-55,-35,-55,-30,-5
0,-10,-8,-25,-60,-5,-22
0,-45,-33,-30,-90,-35,-27
0,-35,-35,5,-30,-40,-5
0,-60,-60,-20,-55,-60,-30
0,15,-5,-10,-85,-5,0
0,-25,-45,25,-25,-45,-30
0,160,-95,-85,-90,20,-40
0,15,30,30,-80,-40,-50
0,-10,-15,5,-95,-55,-65
0,-25,-10,30,-40,-15,-30
0,-50,-35,5,-65,-40,-55
0,0,-45,-15,-65,-10,-60
0,-40,5,-11,-90,25,-14
0,-40,20,-37,-90,25,-3
0,-30,-20,20,-75,-5,-45
0,-40,-50,5,-85,-35,-55
0,5,-5,-5,0,-10,-35
0,-30,-60,-10,-65,-40,-50
0,-30,-50,-20,-45,-5,60
0,-50,-70,-40,-70,-30,10
0,-35,30,25,-75,-35,-15
0,-60,5,0,-100,-60,-40
0,-5,-27,-20,-52,30,-23
0,-30,-52,-45,-82,5,-48
0,-55,-55,70,-95,-40,-20
0,-30,-35,-30,5,-10,20
0,-45,-50,-45,-10,-30,5
0,-60,-65,-60,-25,-50,-10
0,-40,-5,90,-40,-40,-20
0,-60,-35,10,-80,-60,-50
0,15,5,-15,-60,15,-40
0,-10,-20,-40,-85,-35,-65
0,0,-30,-10,-55,10,-20
0,-25,-55,-35,-80,-15,-45
0,-30,10,-20,-65,-25,20
0,-55,-15,-45,-90,-50,-15
0,-38,-10,-35,-67,-23,-30
0,-40,-40,5,-5,-15,-20
0,-65,-65,-20,-30,-30,-45
0,5,-25,20,-25,-5,-60
0,0,-35,-25,-85,-45,-75
0,-25,0,-20,-45,-5,15
0,-40,-15,-35,-60,-20,0
0,-10,20,40,-70,-20,-45
0,-35,-5,25,-80,-40,-55
0,-50,-20,10,-95,-55,-70
0,-10,-30,-25,-45,35,10
0,-50,-60,-55,-75,15,-20
0,-10,5,-25,-25,-15,-20
0,-25,-10,-40,-40,-40,-35
0,-40,-25,-55,-55,-55,-50
0,0,30,-10,-60,0,-35
0,-10,0,-20,-75,-25,-45
0,-20,-20,-40,-90,-50,-55
0,-35,-50,-45,10,10,30
0,-50,-65,-60,-5,-15,15
0,-65,-80,-75,-20,-30,0
0,0,-5,5,-55,5,-20
0,-25,-35,-25,-75,-35,0
0,-50,-50,-50,-85,-45,0
0,0,10,-10,-25,-5,5
0,-35,-30,-45,-55,-35,-30
0,-25,5,-30,-65,-15,5
0,-50,-20,-55,-90,-40,-20
0,-10,-18,-12,-30,-5,-5
0,-40,-48,-42,-60,-35,-35
0,-25,-30,-30,-60,-20,25
0,-50,-55,-55,-85,-45,0
0,-55,0,-40,-75,-15,30
0,-80,-45,-65,-90,-40,5
0,-20,-35,-30,-35,-10,0
0,-30,-45,-40,-85,-30,-45
0,-30,-5,-10,-65,-5,-60
0,-55,-30,-35,-80,-30,-65
0,-15,-20,-5,-15,5,-40
0,-30,-35,-20,-40,-10,-50
0,-45,-50,-35,-50,-20,-60
0,-15,-20,-20,-60,-10,0
0,-50,-55,-55,-95,-45,-35
0,50,-30,-45,-40,-35,-45
0,25,-55,-70,-80,-60,-70
0,-17,-24,-15,-44,15,10
0,-52,-59,-50,-75,-20,-25
0,5,-30,-17,-30,5,-30
0,-20,-55,-42,-65,-20,-55
0,-9,2,-13,-40,-10,-5
0,-29,-28,-33,-70,-30,-25
0,-44,-43,-50,-85,-45,-40
0,0,-8,-3,-50,0,-14
0,-20,-38,-23,-70,-30,-34
0,-35,-53,-38,-85,-45,-49
0,-15,0,20,-80,-30,-25
0,-40,-25,-5,-105,-55,-50
0,-30,-10,-35,-35,-5,20
0,-55,-45,-50,-75,-35,0
0,-30,-5,-21,-60,-6,-10
0,-55,-40,-46,-85,-31,-35
0,-25,-10,-25,-64,-24,10
0,-50,-40,-60,-94,-54,-20
0,-35,-19,-30,-75,-15,7
0,-60,-44,-55,-100,-50,-18
0,-7,-20,-15,-55,-15,11
0,-27,-40,-35,-75,-35,-19
0,-50,-55,-50,-90,-50,-34
0,-25,-10,-50,-80,-5,-15
0,-45,-75,-40,-100,-60,-55
0,-50,-65,-60,-105,-65,-40
0,-30,-55,-40,-35,-5,-20
0,-40,-80,-35,-100,-60,-60
0,-45,-70,-55,-105,-65,-45
0,-11,-17,10,-40,20,-12
0,-31,-37,-10,-60,-5,-32
0,-46,-52,-25,-75,-21,-47
0,-12,-16,-12,-16,0,10
0,-32,-36,-32,-45,-20,-10
0,-51,-48,-47,-65,-35,-25
0,-10,-18,-7,-25,15,-10
0,-30,-38,-27,-45,-5,-30
0,-45,-51,-41,-60,-20,-45
1,10,10,15,-25,10,0
1,16,20,5,29,0,30
1,1,44,10,-25,10,-20
0,-29,-6,-20,-55,-20,-30
0,-49,-26,-40,-75,-40,-50
0,0,10,5,0,-5,-10
0,0,-5,15,-30,35,-15
0,70,20,-20,-60,20,-70
0,-10,15,-20,-65,-15,30
0,-30,25,20,-60,-20,-20
0,-60,-10,5,-70,-45,-45
0,-20,-30,40,-10,-20,-45
0,-55,-50,15,-35,-35,-65
0,-25,-30,-15,-40,-15,-60
0,-25,40,-25,-30,20,-35
0,-25,-25,-25,-15,5,30
0,40,-25,-25,-15,5,-35
0,-35,-35,-35,-80,-25,-45
0,-42,-42,-37,-77,-42,-52
0,40,-5,-5,-40,5,-40
0,5,35,-6,-65,10,-19
0,-70,-80,-30,-110,-70,-20
0,-15,10,10,-85,-20,10
0,-25,35,15,-70,-20,-15
0,-25,5,-28,-25,-5,-7
0,-25,-7,-28,-30,-5,5
0,-25,-40,-50,-10,5,-5
0,-20,20,-5,-70,-10,5
0,-50,-45,-20,-25,30,-10
0,-30,-15,0,-25,-5,15
0,-60,-45,-30,-55,-35,-15
0,-10,2,-20,-60,-10,-32
0,-45,-23,-25,-90,-40,-37
0,-35,-25,10,-30,-45,-15
0,-60,-50,-15,-55,-65,-40
0,15,5,-5,-85,-10,-10
0,-25,-35,30,-25,-50,-40
0,160,-85,-80,-90,15,-50
0,15,40,35,-80,-45,-60
0,-10,-5,10,-95,-60,-75
0,-25,0,35,-40,-20,-40
0,-50,-25,10,-65,-45,-65
0,0,-35,-10,-65,-15,-70
0,-40,15,-6,-90,20,-24
0,-40,30,-32,-90,20,-13
0,-30,-10,25,-75,-10,-55
0,-40,-40,10,-85,-40,-65
0,5,5,0,0,-15,-45
0,-30,-50,-5,-65,-45,-60
0,-30,-40,-15,-45,-10,50
0,-50,-60,-35,-70,-35,0
0,-35,40,30,-75,-40,-25
0,-60,15,5,-100,-65,-50
0,-5,-17,-15,-52,25,-33
0,-30,-42,-40,-82,0,-58
0,-55,-45,75,-95,-45,-30
0,-30,-25,-25,5,-15,10
0,-45,-40,-40,-10,-35,-5
0,-60,-55,-55,-25,-55,-20
0,-40,5,95,-40,-45,-30
0,-60,-25,15,-80,-65,-60
0,15,15,-10,-60,10,-50
0,-10,-10,-35,-85,-40,-75
0,0,-20,-5,-55,5,-30
0,-25,-45,-30,-80,-20,-55
0,-30,20,-15,-65,-30,10
0,-55,-5,-40,-90,-55,-25
0,-38,0,-30,-67,-28,-40
0,-40,-30,10,-5,-20,-30
0,-65,-55,-15,-30,-35,-55
0,5,-15,25,-25,-10,-70
0,0,-25,-20,-85,-50,-85
0,-25,10,-15,-45,-10,5
0,-40,-5,-30,-60,-25,-10
0,-10,30,45,-70,-25,-55
0,-35,5,30,-80,-45,-65
0,-50,-10,15,-95,-60,-80
0,-10,-20,-20,-45,30,0
0,-50,-50,-50,-75,10,-30
0,-10,15,-20,-25,-20,-30
0,-25,0,-35,-40,-45,-45
0,-40,-15,-50,-55,-60,-60
0,0,40,-5,-60,-5,-45
0,-10,10,-15,-75,-30,-55
0,-20,-10,-35,-90,-55,-65
0,-35,-40,-40,10,5,20
0,-50,-55,-55,-5,-20,5
0,-65,-70,-70,-20,-35,-10
0,0,5,10,-55,0,-30
0,-25,-25,-20,-75,-40,-10
0,-50,-40,-45,-85,-50,-10
0,0,20,-5,-25,-10,-5
0,-35,-20,-40,-55,-40,-40
0,-25,15,-25,-65,-20,-5
0,-50,-10,-50,-90,-45,-30
0,-10,-8,-7,-30,-10,-15
0,-40,-38,-37,-60,-40,-45
0,-25,-20,-25,-60,-25,15
0,-50,-45,-50,-85,-50,-10
0,-55,10,-35,-75,-20,20
0,-80,-35,-60,-90,-45,-5
0,-20,-25,-25,-35,-15,-10
0,-30,-35,-35,-85,-35,-55
0,-30,5,-5,-65,-10,-70
0,-55,-20,-30,-80,-35,-75
0,-15,-10,0,-15,0,-50
0,-30,-25,-15,-40,-15,-60
0,-45,-40,-30,-50,-25,-70
0,-15,-10,-15,-60,-15,-10
0,-50,-45,-50,-95,-50,-45
0,50,-20,-40,-40,-40,-55
0,25,-45,-65,-80,-65,-80
0,-17,-14,-10,-44,10,0
0,-52,-49,-45,-75,-25,-35
0,5,-20,-12,-30,0,-40
0,-20,-45,-37,-65,-25,-65
0,-9,12,-8,-40,-15,-15
0,-29,-18,-28,-70,-35,-35
0,-44,-33,-45,-85,-50,-50
0,0,2,2,-50,-5,-24
0,-20,-28,-18,-70,-35,-44
0,-35,-43,-33,-85,-50,-59
0,-15,10,25,-80,-35,-35
0,-40,-15,0,-105,-60,-60
0,-30,0,-30,-35,-10,10
0,-55,-35,-45,-75,-40,-10
0,-30,5,-16,-60,-11,-20
0,-55,-30,-41,-85,-36,-45
0,-25,0,-20,-64,-29,0
0,-50,-30,-55,-94,-59,-30
0,-35,-9,-25,-75,-20,-3
0,-60,-34,-50,-100,-55,-28
0,-7,-10,-10,-55,-20,1
0,-27,-30,-30,-75,-40,-29
0,-50,-45,-45,-90,-55,-44
0,-25,0,-45,-80,-10,-25
0,-45,-65,-35,-100,-65,-65
0,-50,-55,-55,-105,-70,-50
0,-30,-45,-35,-35,-10,-30
0,-40,-70,-30,-100,-65,-70
0,-45,-60,-50,-105,-70,-55
0,-11,-7,15,-40,15,-22
0,-31,-27,-5,-60,-10,-42
0,-46,-42,-20,-75,-26,-57
0,-12,-6,-7,-16,-5,0
0,-32,-26,-27,-45,-25,-20
0,-51,-38,-42,-65,-40,-35
0,-10,-8,-2,-25,10,-20
0,-30,-28,-22,-45,-10,-40
0,-45,-41,-36,-60,-25,-55
1,10,15,0,5,-25,15
1,16,25,-10,59,-35,45
1,1,49,-5,5,-25,-5
0,-29,-1,-35,-25,-55,-15
0,-49,-21,-55,-45,-75,-35
0,0,15,-10,30,-40,5
0,0,5,-15,30,-35,15
0,70,25,-35,-30,-15,-55
0,-10,20,-35,-35,-50,45
0,-30,30,5,-30,-55,-5
0,-60,-5,-10,-40,-80,-30
0,-20,-25,25,20,-55,-30
0,-55,-45,0,-5,-70,-50
0,-25,-25,-30,-10,-50,-45
0,-25,45,-40,0,-15,-20
0,-25,-20,-40,15,-30,45
0,40,-20,-40,15,-30,-20
0,-35,-30,-50,-50,-60,-30
0,-42,-37,-52,-47,-77,-37
0,40,0,-20,-10,-30,-25
0,5,40,-21,-35,-25,-4
0,-70,-75,-45,-80,-105,-5
0,-15,15,-5,-55,-55,25
0,-25,40,0,-40,-55,0
0,-25,10,-43,5,-40,8
0,-25,-2,-43,0,-40,20
0,-25,-35,-65,20,-30,10
0,-20,25,-20,-40,-45,20
0,-50,-40,-35,5,-5,5
0,-30,-10,-15,5,-40,30
0,-60,-40,-45,-25,-70,0
0,-10,7,-35,-30,-45,-17
0,-45,-18,-40,-60,-75,-22
0,-35,-20,-5,0,-80,0
0,-60,-45,-30,-25,-100,-25
0,15,10,-20,-55,-45,5
0,-25,-30,15,5,-85,-25
0,160,-80,-95,-60,-20,-35
0,15,45,20,-50,-80,-45
0,-10,0,-5,-65,-95,-60
0,-25,5,20,-10,-55,-25
0,-50,-20,-5,-35,-80,-50
0,0,-30,-25,-35,-50,-55
0,-40,20,-21,-60,-15,-9
0,-40,35,-47,-60,-15,2
0,-30,-5,10,-45,-45,-40
0,-40,-35,-5,-55,-75,-50
0,5,10,-15,30,-50,-30
0,-30,-45,-20,-35,-80,-45
0,-30,-35,-30,-15,-45,65
0,-50,-55,-50,-40,-70,15
0,-35,45,15,-45,-75,-10
0,-60,20,-10,-70,-100,-35
0,-5,-12,-30,-22,-10,-18
0,-30,-37,-55,-52,-35,-43
0,-55,-40,60,-65,-80,-15
0,-30,-20,-40,35,-50,25
0,-45,-35,-55,20,-70,10
0,-60,-50,-70,5,-90,-5
0,-40,10,80,-10,-80,-15
0,-60,-20,0,-50,-100,-45
0,15,20,-25,-30,-25,-35
0,-10,-5,-50,-55,-75,-60
0,0,-15,-20,-25,-30,-15
0,-25,-40,-45,-50,-55,-40
0,-30,25,-30,-35,-65,25
0,-55,0,-55,-60,-90,-10
0,-38,5,-45,-37,-63,-25
0,-40,-25,-5,25,-55,-15
0,-65,-50,-30,0,-70,-40
0,5,-10,10,5,-45,-55
0,0,-20,-35,-55,-85,-70
0,-25,15,-30,-15,-45,20
0,-40,0,-45,-30,-60,5
0,-10,35,30,-40,-60,-40
0,-35,10,15,-50,-80,-50
0,-50,-5,0,-65,-95,-65
0,-10,-15,-35,-15,-5,15
0,-50,-45,-65,-45,-25,-15
0,-10,20,-35,5,-55,-15
0,-25,5,-50,-10,-80,-30
0,-40,-10,-65,-25,-95,-45
0,0,45,-20,-30,-40,-30
0,-10,15,-30,-45,-65,-40
0,-20,-5,-50,-60,-90,-50
0,-35,-35,-55,40,-30,35
0,-50,-50,-70,25,-55,20
0,-65,-65,-85,10,-70,5
0,0,10,-5,-25,-35,-15
0,-25,-20,-35,-45,-75,5
0,-50,-35,-60,-55,-85,5
0,0,25,-20,5,-45,10
0,-35,-15,-55,-25,-75,-25
0,-25,20,-40,-35,-55,10
0,-50,-5,-65,-60,-80,-15
0,-10,-3,-22,0,-45,0
0,-40,-33,-52,-30,-75,-30
0,-25,-15,-40,-30,-60,30
0,-50,-40,-65,-55,-85,5
0,-55,15,-50,-45,-55,35
0,-80,-30,-75,-60,-80,10
0,-20,-20,-40,-5,-50,5
0,-30,-30,-50,-55,-70,-40
0,-30,10,-20,-35,-45,-55
0,-55,-15,-45,-50,-70,-60
0,-15,-5,-15,15,-35,-35
0,-30,-20,-30,-10,-50,-45
0,-45,-35,-45,-20,-60,-55
0,-15,-5,-30,-30,-50,5
0,-50,-40,-65,-65,-85,-30
0,50,-15,-55,-10,-75,-40
0,25,-40,-80,-50,-100,-65
0,-17,-9,-25,-14,-25,15
0,-52,-44,-60,-45,-60,-20
0,5,-15,-27,0,-35,-25
0,-20,-40,-52,-35,-60,-50
0,-9,17,-23,-10,-50,0
0,-29,-13,-43,-40,-70,-20
0,-44,-28,-60,-55,-85,-35
0,0,7,-13,-20,-40,-9
0,-20,-23,-33,-40,-70,-29
0,-35,-38,-48,-55,-85,-44
0,-15,15,10,-50,-70,-20
0,-40,-10,-15,-75,-95,-45
0,-30,5,-45,-5,-45,25
0,-55,-30,-60,-45,-75,5
0,-30,10,-31,-30,-46,-5
0,-55,-25,-56,-55,-71,-30
0,-25,5,-35,-34,-64,15
0,-50,-25,-70,-64,-94,-15
0,-35,-4,-40,-45,-55,12
0,-60,-29,-65,-70,-90,-13
0,-7,-5,-25,-25,-55,16
0,-27,-25,-45,-45,-75,-14
0,-50,-40,-60,-60,-90,-29
0,-25,5,-60,-50,-45,-10
0,-45,-60,-50,-70,-100,-50
0,-50,-50,-70,-75,-105,-35
0,-30,-40,-50,-5,-45,-15
0,-40,-65,-45,-70,-100,-55
0,-45,-55,-65,-75,-105,-40
0,-11,-2,0,-10,-20,-7
0,-31,-22,-20,-30,-45,-27
0,-46,-37,-35,-45,-61,-42
0,-12,-1,-22,14,-40,15
0,-32,-21,-42,-15,-60,-5
0,-51,-33,-57,-35,-75,-20
0,-10,-3,-17,5,-25,-5
0,-30,-23,-37,-15,-45,-25
0,-45,-36,-51,-30,-60,-40
1,-60,-10,35,35,-10,70
1,-54,0,25,89,-20,100
1,-69,24,30,35,-10,50
0,-99,-26,0,5,-40,40
0,-119,-46,-20,-15,-60,20
1,-70,-10,25,60,-25,60
1,-70,-20,20,60,-20,70
1,-70,-25,35,30,15,55
0,-80,-5,0,-5,-35,100
0,-100,5,40,0,-40,50
0,-130,-30,25,-10,-65,25
0,-90,-50,60,50,-40,25
0,-125,-70,35,25,-55,5
0,-95,-50,5,20,-35,10
0,-95,20,-5,30,0,35
0,-95,-45,-5,45,-15,100
0,-30,-45,-5,45,-15,35
0,-105,-55,-15,-20,-45,25
0,-112,-62,-17,-17,-62,18
0,-30,-25,15,20,-15,30
0,-65,15,14,-5,-10,51
0,-140,-100,-10,-50,-90,50
0,-85,-10,30,-25,-40,80
0,-95,15,35,-10,-40,55
0,-95,-15,-8,35,-25,63
0,-95,-27,-8,30,-25,75
0,-95,-60,-30,50,-15,65
0,-90,0,15,-10,-30,75
0,-120,-65,0,35,10,60
0,-100,-35,20,35,-25,85
0,-130,-65,-10,5,-55,55
0,-80,-18,0,0,-30,38
0,-115,-43,-5,-30,-60,33
0,-105,-45,30,30,-65,55
0,-130,-70,5,5,-85,30
0,-55,-15,15,-25,-30,60
0,-95,-55,50,35,-70,30
0,90,-105,-60,-30,-5,20
0,-55,20,55,-20,-65,10
0,-80,-25,30,-35,-80,-5
0,-95,-20,55,20,-40,30
0,-120,-45,30,-5,-65,5
0,-70,-55,10,-5,-35,0
0,-110,-5,14,-30,0,46
0,-110,10,-12,-30,0,57
0,-100,-30,45,-15,-30,15
0,-110,-60,30,-25,-60,5
0,-65,-15,20,60,-35,25
0,-100,-70,15,-5,-65,10
0,-100,-60,5,15,-30,120
0,-120,-80,-15,-10,-55,70
0,-105,20,50,-15,-60,45
0,-130,-5,25,-40,-85,20
0,-75,-37,5,8,5,37
0,-100,-62,-20,-22,-20,12
0,-125,-65,95,-35,-65,40
0,-100,-45,-5,65,-35,80
0,-115,-60,-20,50,-55,65
0,-130,-75,-35,35,-75,50
0,-110,-15,115,20,-65,40
0,-130,-45,35,-20,-85,10
0,-55,-5,10,0,-10,20
0,-80,-30,-15,-25,-60,-5
0,-70,-40,15,5,-15,40
0,-95,-65,-10,-20,-40,15
0,-100,0,5,-5,-50,80
0,-125,-25,-20,-30,-75,45
0,-108,-20,-10,-7,-48,30
0,-110,-50,30,55,-40,40
0,-135,-75,5,30,-55,15
0,-65,-35,45,35,-30,0
0,-70,-45,0,-25,-70,-15
0,-95,-10,5,15,-30,75
0,-110,-25,-10,0,-45,60
0,-80,10,65,-10,-45,15
0,-105,-15,50,-20,-65,5
0,-120,-30,35,-35,-80,-10
0,-80,-40,0,15,10,70
0,-120,-70,-30,-15,-10,40
0,-80,-5,0,35,-40,40
0,-95,-20,-15,20,-65,25
0,-110,-35,-30,5,-80,10
0,-70,20,15,0,-25,25
0,-80,-10,5,-15,-50,15
0,-90,-30,-15,-30,-75,5
0,-105,-60,-20,70,-15,90
0,-120,-75,-35,55,-40,75
0,-135,-90,-50,40,-55,60
0,-70,-15,30,5,-20,40
0,-95,-45,0,-15,-60,60
0,-120,-60,-25,-25,-70,60
1,-70,0,15,35,-30,65
0,-105,-40,-20,5,-60,30
0,-95,-5,-5,-5,-40,65
0,-120,-30,-30,-30,-65,40
0,-80,-28,13,30,-30,55
0,-110,-58,-17,0,-60,25
0,-95,-40,-5,0,-45,85
0,-120,-65,-30,-25,-70,60
0,-125,-10,-15,-15,-40,90
0,-150,-55,-40,-30,-65,65
0,-90,-45,-5,25,-35,60
0,-100,-55,-15,-25,-55,15
0,-100,-15,15,-5,-30,0
0,-125,-40,-10,-20,-55,-5
0,-85,-30,20,45,-20,20
0,-100,-45,5,20,-35,10
0,-115,-60,-10,10,-45,0
0,-85,-30,5,0,-35,60
0,-120,-65,-30,-35,-70,25
0,-20,-40,-20,20,-60,15
0,-45,-65,-45,-20,-85,-10
0,-87,-34,10,16,-10,70
0,-122,-69,-25,-15,-45,35
0,-65,-40,8,30,-20,30
0,-90,-65,-17,-5,-45,5
0,-79,-8,12,20,-35,55
0,-99,-38,-8,-10,-55,35
0,-114,-53,-25,-25,-70,20
0,-70,-18,22,10,-25,46
0,-90,-48,2,-10,-55,26
0,-105,-63,-13,-25,-70,11
0,-85,-10,45,-20,-55,35
0,-110,-35,20,-45,-80,10
0,-100,-20,-10,25,-30,80
0,-125,-55,-25,-15,-60,60
0,-100,-15,4,0,-31,50
0,-125,-50,-21,-25,-56,25
0,-95,-20,0,-4,-49,70
0,-120,-50,-35,-34,-79,40
0,-105,-29,-5,-15,-40,67
0,-130,-54,-30,-40,-75,42
0,-77,-30,10,5,-40,71
0,-97,-50,-10,-15,-60,41
0,-120,-65,-25,-30,-75,26
0,-95,-20,-25,-20,-30,45
0,-115,-85,-15,-40,-85,5
0,-120,-75,-35,-45,-90,20
0,-100,-65,-15,25,-30,40
0,-110,-90,-10,-40,-85,0
0,-115,-80,-30,-45,-90,15
0,-81,-27,35,20,-5,48
0,-101,-47,15,0,-30,28
0,-116,-62,0,-15,-46,13
0,-82,-26,13,44,-25,70
0,-102,-46,-7,15,-45,50
0,-121,-58,-22,-5,-60,35
0,-80,-28,18,35,-10,50
0,-100,-48,-2,15,-30,30
0,-115,-61,-16,0,-45,15
1,20,-5,35,40,25,-30
1,26,5,25,94,15,0
1,11,29,30,40,25,-50
0,-19,-21,0,10,-5,-60
0,-39,-41,-20,-10,-25,-80
1,10,-5,25,65,10,-40
1,10,-15,20,65,15,-30
1,10,-20,35,35,50,-45
1,80,5,0,5,35,-100
0,-20,10,40,5,-5,-50
0,-50,-25,25,-5,-30,-75
0,-10,-45,60,55,-5,-75
0,-45,-65,35,30,-20,-95
0,-15,-45,5,25,0,-90
1,-15,25,-5,35,35,-65
1,-15,-40,-5,50,20,0
1,50,-40,-5,50,20,-65
0,-25,-50,-15,-15,-10,-75
0,-32,-57,-17,-12,-27,-82
1,50,-20,15,25,20,-70
1,15,20,14,0,25,-49
0,-60,-95,-10,-45,-55,-50
0,-5,-5,30,-20,-5,-20
0,-15,20,35,-5,-5,-45
0,-15,-10,-8,40,10,-37
0,-15,-22,-8,35,10,-25
0,-15,-55,-30,55,20,-35
0,-10,5,15,-5,5,-25
0,-40,-60,0,40,45,-40
1,-20,-30,20,40,10,-15
0,-50,-60,-10,10,-20,-45
0,0,-13,0,5,5,-62
0,-35,-38,-5,-25,-25,-67
0,-25,-40,30,35,-30,-45
0,-50,-65,5,10,-50,-70
0,25,-10,15,-20,5,-40
0,-15,-50,50,40,-35,-70
0,170,-100,-60,-25,30,-80
0,25,25,55,-15,-30,-90
0,0,-20,30,-30,-45,-105
0,-15,-15,55,25,-5,-70
0,-40,-40,30,0,-30,-95
0,10,-50,10,0,0,-100
0,-30,0,14,-25,35,-54
0,-30,15,-12,-25,35,-43
0,-20,-25,45,-10,5,-85
0,-30,-55,30,-20,-25,-95
1,15,-10,20,65,0,-75
0,-20,-65,15,0,-30,-90
0,-20,-55,5,20,5,20
0,-40,-75,-15,-5,-20,-30
0,-25,25,50,-10,-25,-55
0,-50,0,25,-35,-50,-80
0,5,-32,5,13,40,-63
0,-20,-57,-20,-17,15,-88
0,-45,-60,95,-30,-30,-60
0,-20,-40,-5,70,0,-20
0,-35,-55,-20,55,-20,-35
0,-50,-70,-35,40,-40,-50
1,-30,-10,115,25,-30,-60
0,-50,-40,35,-15,-50,-90
0,25,0,10,5,25,-80
0,0,-25,-15,-20,-25,-105
0,10,-35,15,10,20,-60
0,-15,-60,-10,-15,-5,-85
0,-20,5,5,0,-15,-20
0,-45,-20,-20,-25,-40,-55
0,-28,-15,-10,-2,-13,-70
0,-30,-45,30,60,-5,-60
0,-55,-70,5,35,-20,-85
0,15,-30,45,40,5,-100
0,10,-40,0,-20,-35,-115
0,-15,-5,5,20,5,-25
0,-30,-20,-10,5,-10,-40
0,0,15,65,-5,-10,-85
0,-25,-10,50,-15,-30,-95
0,-40,-25,35,-30,-45,-110
0,0,-35,0,20,45,-30
0,-40,-65,-30,-10,25,-60
0,0,0,0,40,-5,-60
0,-15,-15,-15,25,-30,-75
0,-30,-30,-30,10,-45,-90
0,10,25,15,5,10,-75
0,0,-5,5,-10,-15,-85
0,-10,-25,-15,-25,-40,-95
0,-25,-55,-20,75,20,-10
0,-40,-70,-35,60,-5,-25
0,-55,-85,-50,45,-20,-40
0,10,-10,30,10,15,-60
0,-15,-40,0,-10,-25,-40
0,-40,-55,-25,-20,-35,-40
1,10,5,15,40,5,-35
0,-25,-35,-20,10,-25,-70
0,-15,0,-5,0,-5,-35
0,-40,-25,-30,-25,-30,-60
0,0,-23,13,35,5,-45
0,-30,-53,-17,5,-25,-75
0,-15,-35,-5,5,-10,-15
0,-40,-60,-30,-20,-35,-40
0,-45,-5,-15,-10,-5,-10
0,-70,-50,-40,-25,-30,-35
0,-10,-40,-5,30,0,-40
0,-20,-50,-15,-20,-20,-85
0,-20,-10,15,0,5,-100
0,-45,-35,-10,-15,-20,-105
0,-5,-25,20,50,15,-80
0,-20,-40,5,25,0,-90
0,-35,-55,-10,15,-10,-100
0,-5,-25,5,5,0,-40
0,-40,-60,-30,-30,-35,-75
0,60,-35,-20,25,-25,-85
0,35,-60,-45,-15,-50,-110
0,-7,-29,10,21,25,-30
0,-42,-64,-25,-10,-10,-65
0,15,-35,8,35,15,-70
0,-10,-60,-17,0,-10,-95
0,1,-3,12,25,0,-45
0,-19,-33,-8,-5,-20,-65
0,-34,-48,-25,-20,-35,-80
0,10,-13,22,15,10,-54
0,-10,-43,2,-5,-20,-74
0,-25,-58,-13,-20,-35,-89
0,-5,-5,45,-15,-20,-65
0,-30,-30,20,-40,-45,-90
0,-20,-15,-10,30,5,-20
0,-45,-50,-25,-10,-25,-40
0,-20,-10,4,5,4,-50
0,-45,-45,-21,-20,-21,-75
0,-15,-15,0,1,-14,-30
0,-40,-45,-35,-29,-44,-60
0,-25,-24,-5,-10,-5,-33
0,-50,-49,-30,-35,-40,-58
0,3,-25,10,10,-5,-29
0,-17,-45,-10,-10,-25,-59
0,-40,-60,-25,-25,-40,-74
0,-15,-15,-25,-15,5,-55
0,-35,-80,-15,-35,-50,-95
0,-40,-70,-35,-40,-55,-80
0,-20,-60,-15,30,5,-60
0,-30,-85,-10,-35,-50,-100
0,-35,-75,-30,-40,-55,-85
1,-1,-22,35,25,30,-52
0,-21,-42,15,5,5,-72
0,-36,-57,0,-10,-11,-87
1,-2,-21,13,49,10,-30
0,-22,-41,-7,20,-10,-50
0,-41,-53,-22,0,-25,-65
1,0,-23,18,40,25,-50
0,-20,-43,-2,20,5,-70
0,-35,-56,-16,5,-10,-85
1,40,-15,-5,35,30,20
1,46,-5,-15,89,20,50
1,31,19,-10,35,30,0
0,1,-31,-40,5,0,-10
0,-19,-51,-60,-15,-20,-30
1,30,-15,-15,60,15,10
1,30,-25,-20,60,20,20
1,30,-30,-5,30,55,5
1,100,-5,-40,0,40,-50
1,20,-10,-40,-5,5,50
0,-30,-35,-15,-10,-25,-25
0,10,-55,20,50,0,-25
0,-25,-75,-5,25,-15,-45
0,5,-55,-35,20,5,-40
1,5,15,-45,30,40,-15
1,5,-50,-45,45,25,50
1,70,-50,-45,45,25,-15
0,-5,-60,-55,-20,-5,-25
0,-12,-67,-57,-17,-22,-32
1,70,-30,-25,20,25,-20
