Did_Poke1_Win,Poke_1_HP,Poke_1_Attack,Poke_1_Defense,Poke_1_Sp_Attack,Poke_1_Sp_Defense,Poke_1_Speed,Poke_2_HP,Poke_2_Attack,Poke_2_Defense,Poke_2_Sp_Attack,Poke_2_Sp_Defense,Poke_2_Speed
1,80,92,65,65,80,68,30,45,55,70,55,85
0,45,67,60,35,50,63,100,100,100,100,100,100
0,45,67,60,35,50,63,106,110,90,154,90,130
0,45,67,60,35,50,63,91,134,95,100,100,80
0,45,67,60,35,50,63,61,84,65,70,70,70
1,45,67,60,35,50,63,41,64,45,50,50,50
0,45,67,60,35,50,63,90,100,90,125,85,90
0,45,67,60,35,50,63,90,90,85,125,90,100
0,45,67,60,35,50,63,90,85,100,95,125,85
0,45,67,60,35,50,63,160,110,65,65,110,30
0,45,67,60,35,50,63,80,105,65,60,75,130
0,45,67,60,35,50,63,60,115,105,65,70,80
0,45,67,60,35,50,63,30,80,90,55,45,55
0,45,67,60,35,50,63,70,60,125,115,70,55
0,45,67,60,35,50,63,35,40,100,90,55,35
0,45,67,60,35,50,63,65,60,70,85,75,40
0,45,67,60,35,50,63,65,130,60,95,110,65
0,45,67,60,35,50,63,65,65,60,110,95,130
0,45,67,60,35,50,63,130,65,60,110,95,65
0,45,67,60,35,50,63,55,55,50,45,65,55
1,45,67,60,35,50,63,48,48,48,48,48,48
0,45,67,60,35,50,63,130,85,80,85,95,60
0,45,67,60,35,50,63,95,125,79,60,100,81
1,45,67,60,35,50,63,20,10,55,15,20,80
0,45,67,60,35,50,63,75,100,95,40,70,110
0,45,67,60,35,50,63,65,125,100,55,70,85
0,45,67,60,35,50,63,65,95,57,100,85,93
0,45,67,60,35,50,63,65,83,57,95,85,105
0,45,67,60,35,50,63,65,50,35,115,95,95
0,45,67,60,35,50,63,70,110,80,55,80,105
0,45,67,60,35,50,63,40,45,65,100,120,90
0,45,67,60,35,50,63,60,75,85,100,85,115
0,45,67,60,35,50,63,30,45,55,70,55,85
0,45,67,60,35,50,63,80,92,65,65,80,68
0,55,65,95,95,45,85,100,100,100,100,100,100
0,55,65,95,95,45,85,106,110,90,154,90,130
0,55,65,95,95,45,85,91,134,95,100,100,80
1,55,65,95,95,45,85,61,84,65,70,70,70
1,55,65,95,95,45,85,41,64,45,50,50,50
0,55,65,95,95,45,85,90,100,90,125,85,90
0,55,65,95,95,45,85,90,90,85,125,90,100
0,55,65,95,95,45,85,90,85,100,95,125,85
0,55,65,95,95,45,85,160,110,65,65,110,30
0,55,65,95,95,45,85,80,105,65,60,75,130
0,55,65,95,95,45,85,60,115,105,65,70,80
1,55,65,95,95,45,85,30,80,90,55,45,55
0,55,65,95,95,45,85,70,60,125,115,70,55
1,55,65,95,95,45,85,35,40,100,90,55,35
1,55,65,95,95,45,85,65,60,70,85,75,40
0,55,65,95,95,45,85,65,130,60,95,110,65
0,55,65,95,95,45,85,65,65,60,110,95,130
0,55,65,95,95,45,85,130,65,60,110,95,65
1,55,65,95,95,45,85,55,55,50,45,65,55
1,55,65,95,95,45,85,48,48,48,48,48,48
0,55,65,95,95,45,85,130,85,80,85,95,60
0,55,65,95,95,45,85,95,125,79,60,100,81
1,55,65,95,95,45,85,20,10,55,15,20,80
0,55,65,95,95,45,85,75,100,95,40,70,110
0,55,65,95,95,45,85,65,125,100,55,70,85
0,55,65,95,95,45,85,65,95,57,100,85,93
0,55,65,95,95,45,85,65,83,57,95,85,105
0,55,65,95,95,45,85,65,50,35,115,95,95
0,55,65,95,95,45,85,70,110,80,55,80,105
0,55,65,95,95,45,85,40,45,65,100,120,90
0,55,65,95,95,45,85,60,75,85,100,85,115
1,55,65,95,95,45,85,30,45,55,70,55,85
0,55,65,95,95,45,85,80,92,65,65,80,68
1,55,65,95,95,45,85,45,67,60,35,50,63
0,30,40,70,70,25,60,100,100,100,100,100,100
0,30,40,70,70,25,60,106,110,90,154,90,130
0,30,40,70,70,25,60,91,134,95,100,100,80
0,30,40,70,70,25,60,61,84,65,70,70,70
0,30,40,70,70,25,60,41,64,45,50,50,50
0,30,40,70,70,25,60,90,100,90,125,85,90
0,30,40,70,70,25,60,90,90,85,125,90,100
0,30,40,70,70,25,60,90,85,100,95,125,85
0,30,40,70,70,25,60,160,110,65,65,110,30
0,30,40,70,70,25,60,80,105,65,60,75,130
0,30,40,70,70,25,60,60,115,105,65,70,80
0,30,40,70,70,25,60,30,80,90,55,45,55
0,30,40,70,70,25,60,70,60,125,115,70,55
0,30,40,70,70,25,60,35,40,100,90,55,35
0,30,40,70,70,25,60,65,60,70,85,75,40
0,30,40,70,70,25,60,65,130,60,95,110,65
0,30,40,70,70,25,60,65,65,60,110,95,130
0,30,40,70,70,25,60,130,65,60,110,95,65
0,30,40,70,70,25,60,55,55,50,45,65,55
1,30,40,70,70,25,60,48,48,48,48,48,48
0,30,40,70,70,25,60,130,85,80,85,95,60
0,30,40,70,70,25,60,95,125,79,60,100,81
1,30,40,70,70,25,60,20,10,55,15,20,80
0,30,40,70,70,25,60,75,100,95,40,70,110
0,30,40,70,70,25,60,65,125,100,55,70,85
0,30,40,70,70,25,60,65,95,57,100,85,93
0,30,40,70,70,25,60,65,83,57,95,85,105
0,30,40,70,70,25,60,65,50,35,115,95,95
0,30,40,70,70,25,60,70,110,80,55,80,105
0,30,40,70,70,25,60,40,45,65,100,120,90
0,30,40,70,70,25,60,60,75,85,100,85,115
0,30,40,70,70,25,60,30,45,55,70,55,85
0,30,40,70,70,25,60,80,92,65,65,80,68
0,30,40,70,70,25,60,45,67,60,35,50,63
0,30,40,70,70,25,60,55,65,95,95,45,85
0,105,95,80,40,80,90,100,100,100,100,100,100
0,105,95,80,40,80,90,106,110,90,154,90,130
0,105,95,80,40,80,90,91,134,95,100,100,80
1,105,95,80,40,80,90,61,84,65,70,70,70
1,105,95,80,40,80,90,41,64,45,50,50,50
0,105,95,80,40,80,90,90,100,90,125,85,90
0,105,95,80,40,80,90,90,90,85,125,90,100
0,105,95,80,40,80,90,90,85,100,95,125,85
0,105,95,80,40,80,90,160,110,65,65,110,30
0,105,95,80,40,80,90,80,105,65,60,75,130
0,105,95,80,40,80,90,60,115,105,65,70,80
1,105,95,80,40,80,90,30,80,90,55,45,55
0,105,95,80,40,80,90,70,60,125,115,70,55
1,105,95,80,40,80,90,35,40,100,90,55,35
1,105,95,80,40,80,90,65,60,70,85,75,40
0,105,95,80,40,80,90,65,130,60,95,110,65
0,105,95,80,40,80,90,65,65,60,110,95,130
0,105,95,80,40,80,90,130,65,60,110,95,65
1,105,95,80,40,80,90,55,55,50,45,65,55
1,105,95,80,40,80,90,48,48,48,48,48,48
0,105,95,80,40,80,90,130,85,80,85,95,60
0,105,95,80,40,80,90,95,125,79,60,100,81
1,105,95,80,40,80,90,20,10,55,15,20,80
0,105,95,80,40,80,90,75,100,95,40,70,110
0,105,95,80,40,80,90,65,125,100,55,70,85
0,105,95,80,40,80,90,65,95,57,100,85,93
0,105,95,80,40,80,90,65,83,57,95,85,105
1,105,95,80,40,80,90,65,50,35,115,95,95
0,105,95,80,40,80,90,70,110,80,55,80,105
1,105,95,80,40,80,90,40,45,65,100,120,90
0,105,95,80,40,80,90,60,75,85,100,85,115
1,105,95,80,40,80,90,30,45,55,70,55,85
1,105,95,80,40,80,90,80,92,65,65,80,68
1,105,95,80,40,80,90,45,67,60,35,50,63
1,105,95,80,40,80,90,55,65,95,95,45,85
1,105,95,80,40,80,90,30,40,70,70,25,60
0,65,55,115,100,40,60,100,100,100,100,100,100
0,65,55,115,100,40,60,106,110,90,154,90,130
0,65,55,115,100,40,60,91,134,95,100,100,80
1,65,55,115,100,40,60,61,84,65,70,70,70
1,65,55,115,100,40,60,41,64,45,50,50,50
0,65,55,115,100,40,60,90,100,90,125,85,90
0,65,55,115,100,40,60,90,90,85,125,90,100
0,65,55,115,100,40,60,90,85,100,95,125,85
0,65,55,115,100,40,60,160,110,65,65,110,30
0,65,55,115,100,40,60,80,105,65,60,75,130
0,65,55,115,100,40,60,60,115,105,65,70,80
1,65,55,115,100,40,60,30,80,90,55,45,55
0,65,55,115,100,40,60,70,60,125,115,70,55
1,65,55,115,100,40,60,35,40,100,90,55,35
1,65,55,115,100,40,60,65,60,70,85,75,40
0,65,55,115,100,40,60,65,130,60,95,110,65
0,65,55,115,100,40,60,65,65,60,110,95,130
0,65,55,115,100,40,60,130,65,60,110,95,65
1,65,55,115,100,40,60,55,55,50,45,65,55
1,65,55,115,100,40,60,48,48,48,48,48,48
0,65,55,115,100,40,60,130,85,80,85,95,60
0,65,55,115,100,40,60,95,125,79,60,100,81
1,65,55,115,100,40,60,20,10,55,15,20,80
0,65,55,115,100,40,60,75,100,95,40,70,110
0,65,55,115,100,40,60,65,125,100,55,70,85
0,65,55,115,100,40,60,65,95,57,100,85,93
0,65,55,115,100,40,60,65,83,57,95,85,105
0,65,55,115,100,40,60,65,50,35,115,95,95
0,65,55,115,100,40,60,70,110,80,55,80,105
0,65,55,115,100,40,60,40,45,65,100,120,90
0,65,55,115,100,40,60,60,75,85,100,85,115
1,65,55,115,100,40,60,30,45,55,70,55,85
0,65,55,115,100,40,60,80,92,65,65,80,68
1,65,55,115,100,40,60,45,67,60,35,50,63
0,65,55,115,100,40,60,55,65,95,95,45,85
1,65,55,115,100,40,60,30,40,70,70,25,60
0,65,55,115,100,40,60,105,95,80,40,80,90
0,250,5,5,35,105,50,100,100,100,100,100,100
0,250,5,5,35,105,50,106,110,90,154,90,130
0,250,5,5,35,105,50,91,134,95,100,100,80
1,250,5,5,35,105,50,61,84,65,70,70,70
1,250,5,5,35,105,50,41,64,45,50,50,50
0,250,5,5,35,105,50,90,100,90,125,85,90
0,250,5,5,35,105,50,90,90,85,125,90,100
0,250,5,5,35,105,50,90,85,100,95,125,85
0,250,5,5,35,105,50,160,110,65,65,110,30
0,250,5,5,35,105,50,80,105,65,60,75,130
0,250,5,5,35,105,50,60,115,105,65,70,80
1,250,5,5,35,105,50,30,80,90,55,45,55
0,250,5,5,35,105,50,70,60,125,115,70,55
1,250,5,5,35,105,50,35,40,100,90,55,35
1,250,5,5,35,105,50,65,60,70,85,75,40
0,250,5,5,35,105,50,65,130,60,95,110,65
0,250,5,5,35,105,50,65,65,60,110,95,130
0,250,5,5,35,105,50,130,65,60,110,95,65
1,250,5,5,35,105,50,55,55,50,45,65,55
1,250,5,5,35,105,50,48,48,48,48,48,48
0,250,5,5,35,105,50,130,85,80,85,95,60
0,250,5,5,35,105,50,95,125,79,60,100,81
1,250,5,5,35,105,50,20,10,55,15,20,80
0,250,5,5,35,105,50,75,100,95,40,70,110
0,250,5,5,35,105,50,65,125,100,55,70,85
0,250,5,5,35,105,50,65,95,57,100,85,93
0,250,5,5,35,105,50,65,83,57,95,85,105
0,250,5,5,35,105,50,65,50,35,115,95,95
0,250,5,5,35,105,50,70,110,80,55,80,105
0,250,5,5,35,105,50,40,45,65,100,120,90
0,250,5,5,35,105,50,60,75,85,100,85,115
1,250,5,5,35,105,50,30,45,55,70,55,85
0,250,5,5,35,105,50,80,92,65,65,80,68
1,250,5,5,35,105,50,45,67,60,35,50,63
1,250,5,5,35,105,50,55,65,95,95,45,85
1,250,5,5,35,105,50,30,40,70,70,25,60
0,250,5,5,35,105,50,105,95,80,40,80,90
1,250,5,5,35,105,50,65,55,115,100,40,60
0,105,130,120,45,45,40,100,100,100,100,100,100
0,105,130,120,45,45,40,106,110,90,154,90,130
0,105,130,120,45,45,40,91,134,95,100,100,80
1,105,130,120,45,45,40,61,84,65,70,70,70
1,105,130,120,45,45,40,41,64,45,50,50,50
0,105,130,120,45,45,40,90,100,90,125,85,90
0,105,130,120,45,45,40,90,90,85,125,90,100
0,105,130,120,45,45,40,90,85,100,95,125,85
0,105,130,120,45,45,40,160,110,65,65,110,30
0,105,130,120,45,45,40,80,105,65,60,75,130
0,105,130,120,45,45,40,60,115,105,65,70,80
1,105,130,120,45,45,40,30,80,90,55,45,55
0,105,130,120,45,45,40,70,60,125,115,70,55
1,105,130,120,45,45,40,35,40,100,90,55,35
1,105,130,120,45,45,40,65,60,70,85,75,40
0,105,130,120,45,45,40,65,130,60,95,110,65
0,105,130,120,45,45,40,65,65,60,110,95,130
0,105,130,120,45,45,40,130,65,60,110,95,65
1,105,130,120,45,45,40,55,55,50,45,65,55
1,105,130,120,45,45,40,48,48,48,48,48,48
0,105,130,120,45,45,40,130,85,80,85,95,60
0,105,130,120,45,45,40,95,125,79,60,100,81
1,105,130,120,45,45,40,20,10,55,15,20,80
0,105,130,120,45,45,40,75,100,95,40,70,110
0,105,130,120,45,45,40,65,125,100,55,70,85
0,105,130,120,45,45,40,65,95,57,100,85,93
0,105,130,120,45,45,40,65,83,57,95,85,105
1,105,130,120,45,45,40,65,50,35,115,95,95
0,105,130,120,45,45,40,70,110,80,55,80,105
1,105,130,120,45,45,40,40,45,65,100,120,90
0,105,130,120,45,45,40,60,75,85,100,85,115
1,105,130,120,45,45,40,30,45,55,70,55,85
1,105,130,120,45,45,40,80,92,65,65,80,68
1,105,130,120,45,45,40,45,67,60,35,50,63
1,105,130,120,45,45,40,55,65,95,95,45,85
1,105,130,120,45,45,40,30,40,70,70,25,60
0,105,130,120,45,45,40,105,95,80,40,80,90
1,105,130,120,45,45,40,65,55,115,100,40,60
1,105,130,120,45,45,40,250,5,5,35,105,50
0,80,85,95,30,30,25,100,100,100,100,100,100
0,80,85,95,30,30,25,106,110,90,154,90,130
0,80,85,95,30,30,25,91,134,95,100,100,80
0,80,85,95,30,30,25,61,84,65,70,70,70
1,80,85,95,30,30,25,41,64,45,50,50,50
0,80,85,95,30,30,25,90,100,90,125,85,90
0,80,85,95,30,30,25,90,90,85,125,90,100
0,80,85,95,30,30,25,90,85,100,95,125,85
0,80,85,95,30,30,25,160,110,65,65,110,30
0,80,85,95,30,30,25,80,105,65,60,75,130
0,80,85,95,30,30,25,60,115,105,65,70,80
0,80,85,95,30,30,25,30,80,90,55,45,55
0,80,85,95,30,30,25,70,60,125,115,70,55
0,80,85,95,30,30,25,35,40,100,90,55,35
0,80,85,95,30,30,25,65,60,70,85,75,40
0,80,85,95,30,30,25,65,130,60,95,110,65
0,80,85,95,30,30,25,65,65,60,110,95,130
0,80,85,95,30,30,25,130,65,60,110,95,65
1,80,85,95,30,30,25,55,55,50,45,65,55
1,80,85,95,30,30,25,48,48,48,48,48,48
0,80,85,95,30,30,25,130,85,80,85,95,60
0,80,85,95,30,30,25,95,125,79,60,100,81
1,80,85,95,30,30,25,20,10,55,15,20,80
0,80,85,95,30,30,25,75,100,95,40,70,110
0,80,85,95,30,30,25,65,125,100,55,70,85
0,80,85,95,30,30,25,65,95,57,100,85,93
0,80,85,95,30,30,25,65,83,57,95,85,105
0,80,85,95,30,30,25,65,50,35,115,95,95
0,80,85,95,30,30,25,70,110,80,55,80,105
0,80,85,95,30,30,25,40,45,65,100,120,90
0,80,85,95,30,30,25,60,75,85,100,85,115
1,80,85,95,30,30,25,30,45,55,70,55,85
0,80,85,95,30,30,25,80,92,65,65,80,68
1,80,85,95,30,30,25,45,67,60,35,50,63
0,80,85,95,30,30,25,55,65,95,95,45,85
1,80,85,95,30,30,25,30,40,70,70,25,60
0,80,85,95,30,30,25,105,95,80,40,80,90
0,80,85,95,30,30,25,65,55,115,100,40,60
0,80,85,95,30,30,25,250,5,5,35,105,50
0,80,85,95,30,30,25,105,130,120,45,45,40
0,65,90,120,85,70,60,100,100,100,100,100,100
0,65,90,120,85,70,60,106,110,90,154,90,130
0,65,90,120,85,70,60,91,134,95,100,100,80
1,65,90,120,85,70,60,61,84,65,70,70,70
1,65,90,120,85,70,60,41,64,45,50,50,50
0,65,90,120,85,70,60,90,100,90,125,85,90
0,65,90,120,85,70,60,90,90,85,125,90,100
0,65,90,120,85,70,60,90,85,100,95,125,85
0,65,90,120,85,70,60,160,110,65,65,110,30
0,65,90,120,85,70,60,80,105,65,60,75,130
0,65,90,120,85,70,60,60,115,105,65,70,80
1,65,90,120,85,70,60,30,80,90,55,45,55
0,65,90,120,85,70,60,70,60,125,115,70,55
1,65,90,120,85,70,60,35,40,100,90,55,35
1,65,90,120,85,70,60,65,60,70,85,75,40
0,65,90,120,85,70,60,65,130,60,95,110,65
0,65,90,120,85,70,60,65,65,60,110,95,130
0,65,90,120,85,70,60,130,65,60,110,95,65
1,65,90,120,85,70,60,55,55,50,45,65,55
1,65,90,120,85,70,60,48,48,48,48,48,48
0,65,90,120,85,70,60,130,85,80,85,95,60
0,65,90,120,85,70,60,95,125,79,60,100,81
1,65,90,120,85,70,60,20,10,55,15,20,80
0,65,90,120,85,70,60,75,100,95,40,70,110
0,65,90,120,85,70,60,65,125,100,55,70,85
0,65,90,120,85,70,60,65,95,57,100,85,93
0,65,90,120,85,70,60,65,83,57,95,85,105
1,65,90,120,85,70,60,65,50,35,115,95,95
0,65,90,120,85,70,60,70,110,80,55,80,105
1,65,90,120,85,70,60,40,45,65,100,120,90
0,65,90,120,85,70,60,60,75,85,100,85,115
1,65,90,120,85,70,60,30,45,55,70,55,85
1,65,90,120,85,70,60,80,92,65,65,80,68
1,65,90,120,85,70,60,45,67,60,35,50,63
1,65,90,120,85,70,60,55,65,95,95,45,85
1,65,90,120,85,70,60,30,40,70,70,25,60
0,65,90,120,85,70,60,105,95,80,40,80,90
1,65,90,120,85,70,60,65,55,115,100,40,60
1,65,90,120,85,70,60,250,5,5,35,105,50
1,65,90,120,85,70,60,105,130,120,45,45,40
1,65,90,120,85,70,60,80,85,95,30,30,25
0,40,65,95,60,45,35,100,100,100,100,100,100
0,40,65,95,60,45,35,106,110,90,154,90,130
0,40,65,95,60,45,35,91,134,95,100,100,80
0,40,65,95,60,45,35,61,84,65,70,70,70
1,40,65,95,60,45,35,41,64,45,50,50,50
0,40,65,95,60,45,35,90,100,90,125,85,90
0,40,65,95,60,45,35,90,90,85,125,90,100
0,40,65,95,60,45,35,90,85,100,95,125,85
0,40,65,95,60,45,35,160,110,65,65,110,30
0,40,65,95,60,45,35,80,105,65,60,75,130
0,40,65,95,60,45,35,60,115,105,65,70,80
0,40,65,95,60,45,35,30,80,90,55,45,55
0,40,65,95,60,45,35,70,60,125,115,70,55
0,40,65,95,60,45,35,35,40,100,90,55,35
0,40,65,95,60,45,35,65,60,70,85,75,40
0,40,65,95,60,45,35,65,130,60,95,110,65
0,40,65,95,60,45,35,65,65,60,110,95,130
0,40,65,95,60,45,35,130,65,60,110,95,65
1,40,65,95,60,45,35,55,55,50,45,65,55
1,40,65,95,60,45,35,48,48,48,48,48,48
0,40,65,95,60,45,35,130,85,80,85,95,60
0,40,65,95,60,45,35,95,125,79,60,100,81
1,40,65,95,60,45,35,20,10,55,15,20,80
0,40,65,95,60,45,35,75,100,95,40,70,110
0,40,65,95,60,45,35,65,125,100,55,70,85
0,40,65,95,60,45,35,65,95,57,100,85,93
0,40,65,95,60,45,35,65,83,57,95,85,105
0,40,65,95,60,45,35,65,50,35,115,95,95
0,40,65,95,60,45,35,70,110,80,55,80,105
0,40,65,95,60,45,35,40,45,65,100,120,90
0,40,65,95,60,45,35,60,75,85,100,85,115
0,40,65,95,60,45,35,30,45,55,70,55,85
0,40,65,95,60,45,35,80,92,65,65,80,68
1,40,65,95,60,45,35,45,67,60,35,50,63
0,40,65,95,60,45,35,55,65,95,95,45,85
1,40,65,95,60,45,35,30,40,70,70,25,60
0,40,65,95,60,45,35,105,95,80,40,80,90
0,40,65,95,60,45,35,65,55,115,100,40,60
0,40,65,95,60,45,35,250,5,5,35,105,50
0,40,65,95,60,45,35,105,130,120,45,45,40
0,40,65,95,60,45,35,80,85,95,30,30,25
0,40,65,95,60,45,35,65,90,120,85,70,60
0,90,55,75,60,75,30,100,100,100,100,100,100
0,90,55,75,60,75,30,106,110,90,154,90,130
0,90,55,75,60,75,30,91,134,95,100,100,80
0,90,55,75,60,75,30,61,84,65,70,70,70
1,90,55,75,60,75,30,41,64,45,50,50,50
0,90,55,75,60,75,30,90,100,90,125,85,90
0,90,55,75,60,75,30,90,90,85,125,90,100
0,90,55,75,60,75,30,90,85,100,95,125,85
0,90,55,75,60,75,30,160,110,65,65,110,30
0,90,55,75,60,75,30,80,105,65,60,75,130
0,90,55,75,60,75,30,60,115,105,65,70,80
1,90,55,75,60,75,30,30,80,90,55,45,55
0,90,55,75,60,75,30,70,60,125,115,70,55
1,90,55,75,60,75,30,35,40,100,90,55,35
0,90,55,75,60,75,30,65,60,70,85,75,40
0,90,55,75,60,75,30,65,130,60,95,110,65
0,90,55,75,60,75,30,65,65,60,110,95,130
0,90,55,75,60,75,30,130,65,60,110,95,65
1,90,55,75,60,75,30,55,55,50,45,65,55
1,90,55,75,60,75,30,48,48,48,48,48,48
0,90,55,75,60,75,30,130,85,80,85,95,60
0,90,55,75,60,75,30,95,125,79,60,100,81
1,90,55,75,60,75,30,20,10,55,15,20,80
0,90,55,75,60,75,30,75,100,95,40,70,110
0,90,55,75,60,75,30,65,125,100,55,70,85
0,90,55,75,60,75,30,65,95,57,100,85,93
0,90,55,75,60,75,30,65,83,57,95,85,105
0,90,55,75,60,75,30,65,50,35,115,95,95
0,90,55,75,60,75,30,70,110,80,55,80,105
0,90,55,75,60,75,30,40,45,65,100,120,90
0,90,55,75,60,75,30,60,75,85,100,85,115
1,90,55,75,60,75,30,30,45,55,70,55,85
0,90,55,75,60,75,30,80,92,65,65,80,68
1,90,55,75,60,75,30,45,67,60,35,50,63
0,90,55,75,60,75,30,55,65,95,95,45,85
1,90,55,75,60,75,30,30,40,70,70,25,60
0,90,55,75,60,75,30,105,95,80,40,80,90
0,90,55,75,60,75,30,65,55,115,100,40,60
0,90,55,75,60,75,30,250,5,5,35,105,50
0,90,55,75,60,75,30,105,130,120,45,45,40
1,90,55,75,60,75,30,80,85,95,30,30,25
0,90,55,75,60,75,30,65,90,120,85,70,60
1,90,55,75,60,75,30,40,65,95,60,45,35
0,50,105,79,35,110,76,100,100,100,100,100,100
0,50,105,79,35,110,76,106,110,90,154,90,130
0,50,105,79,35,110,76,91,134,95,100,100,80
1,50,105,79,35,110,76,61,84,65,70,70,70
1,50,105,79,35,110,76,41,64,45,50,50,50
0,50,105,79,35,110,76,90,100,90,125,85,90
0,50,105,79,35,110,76,90,90,85,125,90,100
0,50,105,79,35,110,76,90,85,100,95,125,85
0,50,105,79,35,110,76,160,110,65,65,110,30
0,50,105,79,35,110,76,80,105,65,60,75,130
0,50,105,79,35,110,76,60,115,105,65,70,80
1,50,105,79,35,110,76,30,80,90,55,45,55
0,50,105,79,35,110,76,70,60,125,115,70,55
1,50,105,79,35,110,76,35,40,100,90,55,35
1,50,105,79,35,110,76,65,60,70,85,75,40
0,50,105,79,35,110,76,65,130,60,95,110,65
0,50,105,79,35,110,76,65,65,60,110,95,130
0,50,105,79,35,110,76,130,65,60,110,95,65
1,50,105,79,35,110,76,55,55,50,45,65,55
1,50,105,79,35,110,76,48,48,48,48,48,48
0,50,105,79,35,110,76,130,85,80,85,95,60
0,50,105,79,35,110,76,95,125,79,60,100,81
1,50,105,79,35,110,76,20,10,55,15,20,80
0,50,105,79,35,110,76,75,100,95,40,70,110
0,50,105,79,35,110,76,65,125,100,55,70,85
0,50,105,79,35,110,76,65,95,57,100,85,93
0,50,105,79,35,110,76,65,83,57,95,85,105
0,50,105,79,35,110,76,65,50,35,115,95,95
0,50,105,79,35,110,76,70,110,80,55,80,105
0,50,105,79,35,110,76,40,45,65,100,120,90
0,50,105,79,35,110,76,60,75,85,100,85,115
1,50,105,79,35,110,76,30,45,55,70,55,85
1,50,105,79,35,110,76,80,92,65,65,80,68
1,50,105,79,35,110,76,45,67,60,35,50,63
1,50,105,79,35,110,76,55,65,95,95,45,85
1,50,105,79,35,110,76,30,40,70,70,25,60
0,50,105,79,35,110,76,105,95,80,40,80,90
1,50,105,79,35,110,76,65,55,115,100,40,60
1,50,105,79,35,110,76,250,5,5,35,105,50
0,50,105,79,35,110,76,105,130,120,45,45,40
1,50,105,79,35,110,76,80,85,95,30,30,25
0,50,105,79,35,110,76,65,90,120,85,70,60
1,50,105,79,35,110,76,40,65,95,60,45,35
1,50,105,79,35,110,76,90,55,75,60,75,30
0,50,120,53,35,110,87,100,100,100,100,100,100
0,50,120,53,35,110,87,106,110,90,154,90,130
0,50,120,53,35,110,87,91,134,95,100,100,80
1,50,120,53,35,110,87,61,84,65,70,70,70
1,50,120,53,35,110,87,41,64,45,50,50,50
0,50,120,53,35,110,87,90,100,90,125,85,90
0,50,120,53,35,110,87,90,90,85,125,90,100
0,50,120,53,35,110,87,90,85,100,95,125,85
0,50,120,53,35,110,87,160,110,65,65,110,30
0,50,120,53,35,110,87,80,105,65,60,75,130
0,50,120,53,35,110,87,60,115,105,65,70,80
1,50,120,53,35,110,87,30,80,90,55,45,55
0,50,120,53,35,110,87,70,60,125,115,70,55
1,50,120,53,35,110,87,35,40,100,90,55,35
1,50,120,53,35,110,87,65,60,70,85,75,40
0,50,120,53,35,110,87,65,130,60,95,110,65
0,50,120,53,35,110,87,65,65,60,110,95,130
0,50,120,53,35,110,87,130,65,60,110,95,65
1,50,120,53,35,110,87,55,55,50,45,65,55
1,50,120,53,35,110,87,48,48,48,48,48,48
0,50,120,53,35,110,87,130,85,80,85,95,60
0,50,120,53,35,110,87,95,125,79,60,100,81
1,50,120,53,35,110,87,20,10,55,15,20,80
0,50,120,53,35,110,87,75,100,95,40,70,110
0,50,120,53,35,110,87,65,125,100,55,70,85
0,50,120,53,35,110,87,65,95,57,100,85,93
0,50,120,53,35,110,87,65,83,57,95,85,105
0,50,120,53,35,110,87,65,50,35,115,95,95
0,50,120,53,35,110,87,70,110,80,55,80,105
0,50,120,53,35,110,87,40,45,65,100,120,90
0,50,120,53,35,110,87,60,75,85,100,85,115
1,50,120,53,35,110,87,30,45,55,70,55,85
1,50,120,53,35,110,87,80,92,65,65,80,68
1,50,120,53,35,110,87,45,67,60,35,50,63
1,50,120,53,35,110,87,55,65,95,95,45,85
1,50,120,53,35,110,87,30,40,70,70,25,60
0,50,120,53,35,110,87,105,95,80,40,80,90
1,50,120,53,35,110,87,65,55,115,100,40,60
1,50,120,53,35,110,87,250,5,5,35,105,50
0,50,120,53,35,110,87,105,130,120,45,45,40
1,50,120,53,35,110,87,80,85,95,30,30,25
0,50,120,53,35,110,87,65,90,120,85,70,60
1,50,120,53,35,110,87,40,65,95,60,45,35
1,50,120,53,35,110,87,90,55,75,60,75,30
0,50,120,53,35,110,87,50,105,79,35,110,76
0,60,80,110,50,80,45,100,100,100,100,100,100
0,60,80,110,50,80,45,106,110,90,154,90,130
0,60,80,110,50,80,45,91,134,95,100,100,80
1,60,80,110,50,80,45,61,84,65,70,70,70
1,60,80,110,50,80,45,41,64,45,50,50,50
0,60,80,110,50,80,45,90,100,90,125,85,90
0,60,80,110,50,80,45,90,90,85,125,90,100
0,60,80,110,50,80,45,90,85,100,95,125,85
0,60,80,110,50,80,45,160,110,65,65,110,30
0,60,80,110,50,80,45,80,105,65,60,75,130
0,60,80,110,50,80,45,60,115,105,65,70,80
1,60,80,110,50,80,45,30,80,90,55,45,55
0,60,80,110,50,80,45,70,60,125,115,70,55
1,60,80,110,50,80,45,35,40,100,90,55,35
1,60,80,110,50,80,45,65,60,70,85,75,40
0,60,80,110,50,80,45,65,130,60,95,110,65
0,60,80,110,50,80,45,65,65,60,110,95,130
0,60,80,110,50,80,45,130,65,60,110,95,65
1,60,80,110,50,80,45,55,55,50,45,65,55
1,60,80,110,50,80,45,48,48,48,48,48,48
0,60,80,110,50,80,45,130,85,80,85,95,60
0,60,80,110,50,80,45,95,125,79,60,100,81
1,60,80,110,50,80,45,20,10,55,15,20,80
0,60,80,110,50,80,45,75,100,95,40,70,110
