Poke_1,Poke_2,Winner
16,80,80
16,81,81
16,82,82
16,83,83
16,84,84
16,85,85
16,86,86
16,87,87
16,88,88
16,89,89
16,90,90
16,91,91
16,92,92
16,93,93
16,94,94
16,95,95
16,96,96
16,97,97
16,98,98
16,99,99
16,100,100
16,101,101
16,102,16
16,103,103
16,104,16
16,105,16
16,106,16
16,107,16
16,108,108
16,109,109
16,110,110
16,111,111
16,112,112
16,113,113
16,114,16
16,115,115
16,116,116
16,117,117
16,118,118
16,119,119
16,120,120
16,121,121
16,122,122
16,123,16
16,124,124
16,125,125
16,126,126
16,127,16
16,128,128
16,129,16
16,130,130
16,131,131
16,132,132
16,133,133
16,134,134
16,135,135
16,136,136
16,137,137
16,138,138
16,139,139
16,140,140
16,141,141
16,142,142
16,143,143
16,144,144
16,145,145
16,146,146
16,147,147
16,148,148
16,149,149
16,150,150
16,151,151
17,1,17
17,2,17
17,3,17
17,4,17
17,5,5
17,6,6
17,7,17
17,8,8
17,9,9
17,10,17
17,11,17
17,12,17
17,13,17
17,14,17
17,15,17
17,16,17
17,18,18
17,19,17
17,20,20
17,21,17
17,22,22
17,23,17
17,24,24
17,25,25
17,26,26
17,27,17
17,28,17
17,29,17
17,30,30
17,31,31
17,32,17
17,33,33
17,34,34
17,35,17
17,36,36
17,37,17
17,38,38
17,39,17
17,40,40
17,41,17
17,42,42
17,43,17
17,44,17
17,45,17
17,46,17
17,47,17
17,48,17
17,49,17
17,50,17
17,51,17
17,52,17
17,53,53
17,54,17
17,55,55
17,56,17
17,57,17
17,58,58
17,59,59
17,60,17
17,61,61
17,62,17
17,63,17
17,64,64
17,65,65
17,66,17
17,67,17
17,68,17
17,69,17
17,70,17
17,71,17
17,72,17
17,73,73
17,74,74
17,75,75
17,76,76
17,77,77
17,78,78
17,79,17
17,80,80
17,81,81
17,82,82
17,83,83
17,84,17
17,85,85
17,86,17
17,87,87
17,88,17
17,89,89
17,90,17
17,91,91
17,92,17
17,93,93
17,94,94
17,95,95
17,96,17
17,97,97
17,98,17
17,99,99
17,100,100
17,101,101
17,102,17
17,103,17
17,104,17
17,105,17
17,106,17
17,107,17
17,108,108
17,109,17
17,110,110
17,111,111
17,112,112
17,113,113
17,114,17
17,115,115
17,116,17
17,117,117
17,118,17
17,119,119
17,120,17
17,121,121
17,122,122
17,123,17
17,124,124
17,125,125
17,126,126
17,127,17
17,128,128
17,129,17
17,130,130
17,131,131
17,132,17
17,133,17
17,134,134
17,135,135
17,136,136
17,137,137
17,138,138
17,139,139
17,140,140
17,141,141
17,142,142
17,143,143
17,144,144
17,145,145
17,146,146
17,147,17
17,148,148
17,149,149
17,150,150
17,151,151
18,1,18
18,2,18
18,3,18
18,4,18
18,5,18
18,6,6
18,7,18
18,8,18
18,9,9
18,10,18
18,11,18
18,12,18
18,13,18
18,14,18
18,15,18
18,16,18
18,17,18
18,19,18
18,20,18
18,21,18
18,22,18
18,23,18
18,24,18
18,25,25
18,26,26
18,27,18
18,28,18
18,29,18
18,30,18
18,31,31
18,32,18
18,33,18
18,34,34
18,35,18
18,36,36
18,37,18
18,38,38
18,39,18
18,40,18
18,41,18
18,42,18
18,43,18
18,44,18
18,45,18
18,46,18
18,47,18
18,48,18
18,49,18
18,50,18
18,51,18
18,52,18
18,53,18
18,54,18
18,55,55
18,56,18
18,57,18
18,58,18
18,59,59
18,60,18
18,61,18
18,62,18
18,63,18
18,64,18
18,65,65
18,66,18
18,67,18
18,68,18
18,69,18
18,70,18
18,71,18
18,72,18
18,73,73
18,74,74
18,75,75
18,76,76
18,77,18
18,78,78
18,79,18
18,80,80
18,81,81
18,82,82
18,83,18
18,84,18
18,85,18
18,86,18
18,87,87
18,88,18
18,89,89
18,90,18
18,91,91
18,92,18
18,93,18
18,94,94
18,95,95
18,96,18
18,97,97
18,98,18
18,99,18
18,100,100
18,101,101
18,102,18
18,103,18
18,104,18
18,105,18
18,106,18
18,107,18
18,108,18
18,109,18
18,110,110
18,111,111
18,112,112
18,113,18
18,114,18
18,115,115
18,116,18
18,117,18
18,118,18
18,119,18
18,120,18
18,121,121
18,122,18
18,123,18
18,124,124
18,125,125
18,126,126
18,127,18
18,128,128
18,129,18
18,130,130
18,131,131
18,132,18
18,133,18
18,134,134
18,135,135
18,136,136
18,137,18
18,138,138
18,139,139
18,140,140
18,141,141
18,142,142
18,143,143
18,144,144
18,145,145
18,146,146
18,147,18
18,148,18
18,149,149
18,150,150
18,151,151
19,1,1
19,2,2
19,3,3
19,4,4
19,5,5
19,6,6
19,7,7
19,8,8
19,9,9
19,10,19
19,11,19
19,12,12
19,13,19
19,14,19
19,15,15
19,16,19
19,17,17
19,18,18
19,20,20
19,21,21
19,22,22
19,23,23
19,24,24
19,25,25
19,26,26
19,27,27
19,28,28
19,29,29
19,30,30
19,31,31
19,32,32
19,33,33
19,34,34
19,35,35
19,36,36
19,37,37
19,38,38
19,39,39
19,40,40
19,41,19
19,42,42
19,43,43
19,44,44
19,45,45
19,46,46
19,47,47
19,48,48
19,49,49
19,50,50
19,51,51
19,52,52
19,53,53
19,54,54
19,55,55
19,56,56
19,57,57
19,58,58
19,59,59
19,60,60
19,61,61
19,62,62
19,63,63
19,64,64
19,65,65
19,66,66
19,67,67
19,68,68
19,69,69
19,70,70
19,71,71
19,72,72
19,73,73
19,74,74
19,75,75
19,76,76
19,77,77
19,78,78
19,79,79
19,80,80
19,81,81
19,82,82
19,83,83
19,84,84
19,85,85
19,86,86
19,87,87
19,88,88
19,89,89
19,90,90
19,91,91
19,92,92
19,93,93
19,94,94
19,95,95
19,96,96
19,97,97
19,98,98
19,99,99
19,100,100
19,101,101
19,102,102
19,103,103
19,104,104
19,105,105
19,106,106
19,107,107
19,108,108
19,109,109
19,110,110
19,111,111
19,112,112
19,113,113
19,114,114
19,115,115
19,116,116
19,117,117
19,118,118
19,119,119
19,120,120
19,121,121
19,122,122
19,123,123
19,124,124
19,125,125
19,126,126
19,127,127
19,128,128
19,129,19
19,130,130
19,131,131
19,132,132
19,133,133
19,134,134
19,135,135
19,136,136
19,137,137
19,138,138
19,139,139
19,140,140
19,141,141
19,142,142
19,143,143
19,144,144
19,145,145
19,146,146
19,147,147
19,148,148
19,149,149
19,150,150
19,151,151
20,1,20
20,2,20
20,3,3
20,4,20
20,5,20
20,6,6
20,7,20
20,8,20
20,9,9
20,10,20
20,11,20
20,12,20
20,13,20
20,14,20
20,15,20
20,16,20
20,17,20
20,18,18
20,19,20
20,21,20
20,22,22
20,23,20
20,24,24
20,25,20
20,26,26
20,27,20
20,28,28
20,29,20
20,30,20
20,31,31
20,32,20
20,33,20
20,34,34
20,35,20
20,36,36
20,37,20
20,38,38
20,39,20
20,40,40
20,41,20
20,42,42
20,43,20
20,44,20
20,45,45
20,46,20
20,47,20
20,48,20
20,49,49
20,50,20
20,51,51
20,52,20
20,53,53
20,54,20
20,55,55
20,56,56
20,57,57
20,58,20
20,59,59
20,60,20
20,61,20
20,62,62
20,63,20
20,64,20
20,65,65
20,66,66
20,67,67
20,68,68
20,69,20
20,70,20
20,71,71
20,72,20
20,73,73
20,74,74
20,75,75
20,76,76
20,77,20
20,78,78
20,79,20
20,80,80
20,81,81
20,82,82
20,83,20
20,84,20
20,85,85
20,86,20
20,87,87
20,88,20
20,89,89
20,90,20
20,91,91
20,92,92
20,93,93
20,94,94
20,95,95
20,96,20
20,97,97
20,98,20
20,99,99
20,100,20
20,101,101
20,102,20
20,103,103
20,104,20
20,105,105
20,106,106
20,107,107
20,108,20
20,109,20
20,110,110
20,111,111
20,112,112
20,113,113
20,114,114
20,115,115
20,116,20
20,117,117
20,118,20
20,119,119
20,120,20
20,121,121
20,122,122
20,123,123
20,124,124
20,125,125
20,126,126
20,127,127
20,128,128
20,129,20
20,130,130
20,131,131
20,132,20
20,133,20
20,134,134
20,135,135
20,136,136
20,137,20
20,138,138
20,139,139
20,140,140
20,141,141
20,142,142
20,143,143
20,144,144
20,145,145
20,146,146
20,147,20
20,148,148
20,149,149
20,150,150
20,151,151
21,1,21
21,2,21
21,3,3
21,4,4
21,5,5
21,6,6
21,7,7
21,8,8
21,9,9
21,10,21
21,11,21
21,12,21
21,13,21
21,14,21
21,15,21
21,16,21
21,17,17
21,18,18
21,19,21
21,20,20
21,22,22
21,23,23
21,24,24
21,25,25
21,26,26
21,27,21
21,28,21
21,29,29
21,30,30
21,31,31
21,32,32
21,33,33
21,34,34
21,35,35
21,36,36
21,37,37
21,38,38
21,39,39
21,40,40
21,41,21
21,42,42
21,43,21
21,44,21
21,45,21
21,46,21
21,47,21
21,48,21
21,49,21
21,50,21
21,51,21
21,52,52
21,53,53
21,54,54
21,55,55
21,56,21
21,57,21
21,58,58
21,59,59
21,60,60
21,61,61
21,62,21
21,63,63
21,64,64
21,65,65
21,66,21
21,67,21
21,68,21
21,69,21
21,70,21
21,71,21
21,72,72
21,73,73
21,74,74
21,75,75
21,76,76
21,77,77
21,78,78
21,79,79
21,80,80
21,81,81
21,82,82
21,83,83
21,84,84
21,85,85
21,86,86
21,87,87
21,88,88
21,89,89
21,90,90
21,91,91
21,92,92
21,93,93
21,94,94
21,95,95
21,96,96
21,97,97
21,98,98
21,99,99
21,100,100
21,101,101
21,102,21
21,103,103
21,104,21
21,105,21
21,106,21
21,107,21
21,108,108
21,109,109
21,110,110
21,111,111
21,112,112
21,113,113
21,114,21
21,115,115
21,116,116
21,117,117
21,118,118
21,119,119
21,120,120
21,121,121
21,122,122
21,123,21
21,124,124
21,125,125
21,126,126
21,127,21
21,128,128
21,129,21
21,130,130
21,131,131
21,132,132
21,133,133
21,134,134
21,135,135
21,136,136
21,137,137
21,138,138
21,139,139
21,140,140
21,141,141
21,142,142
21,143,143
21,144,144
21,145,145
21,146,146
21,147,147
21,148,148
21,149,149
21,150,150
21,151,151
22,1,22
22,2,22
22,3,22
22,4,22
22,5,22
22,6,6
22,7,22
22,8,22
22,9,9
22,10,22
22,11,22
22,12,22
22,13,22
22,14,22
22,15,22
22,16,22
22,17,22
22,18,18
22,19,22
22,20,22
22,21,22
22,23,22
22,24,24
22,25,25
22,26,26
22,27,22
22,28,22
22,29,22
22,30,22
22,31,31
22,32,22
22,33,22
22,34,34
22,35,22
22,36,36
22,37,22
22,38,38
22,39,22
22,40,22
22,41,22
22,42,42
22,43,22
22,44,22
22,45,22
22,46,22
22,47,22
22,48,22
22,49,22
22,50,22
22,51,22
22,52,22
22,53,22
22,54,22
22,55,55
22,56,22
22,57,22
22,58,22
22,59,59
22,60,22
22,61,22
22,62,22
22,63,22
22,64,22
22,65,65
22,66,22
22,67,22
22,68,22
22,69,22
22,70,22
22,71,22
22,72,22
22,73,73
22,74,74
22,75,75
22,76,76
22,77,22
22,78,78
22,79,22
22,80,80
22,81,81
22,82,82
22,83,22
22,84,22
22,85,85
22,86,22
22,87,87
22,88,22
22,89,89
22,90,22
22,91,91
22,92,22
22,93,22
22,94,94
22,95,95
22,96,22
22,97,97
22,98,22
22,99,99
22,100,100
22,101,101
22,102,22
22,103,22
22,104,22
22,105,22
22,106,22
22,107,22
22,108,22
22,109,22
22,110,110
22,111,111
22,112,112
22,113,113
22,114,22
22,115,115
22,116,22
22,117,22
22,118,22
22,119,119
22,120,22
22,121,121
22,122,122
22,123,22
22,124,124
22,125,125
22,126,126
22,127,22
22,128,128
22,129,22
22,130,130
22,131,131
22,132,22
22,133,22
22,134,134
22,135,135
22,136,136
22,137,22
22,138,138
22,139,139
22,140,140
22,141,141
22,142,142
22,143,143
22,144,144
22,145,145
22,146,146
22,147,22
22,148,22
22,149,149
22,150,150
22,151,151
23,1,23
23,2,23
23,3,23
23,4,4
23,5,5
23,6,6
23,7,7
23,8,8
23,9,9
23,10,23
23,11,23
23,12,12
23,13,23
23,14,23
23,15,15
23,16,23
23,17,17
23,18,18
23,19,23
23,20,20
23,21,23
23,22,22
23,24,24
23,25,25
23,26,26
23,27,27
23,28,28
23,29,23
23,30,30
23,31,31
23,32,23
23,33,33
23,34,34
23,35,23
23,36,23
23,37,37
23,38,38
23,39,23
23,40,23
23,41,41
23,42,42
23,43,23
23,44,23
23,45,23
23,46,23
23,47,23
23,48,48
23,49,49
23,50,50
23,51,51
23,52,52
23,53,53
23,54,54
23,55,55
23,56,23
23,57,23
23,58,58
23,59,59
23,60,60
23,61,61
23,62,62
23,63,63
23,64,64
23,65,65
23,66,23
23,67,23
23,68,23
23,69,23
23,70,23
23,71,23
23,72,72
23,73,73
23,74,74
23,75,75
23,76,76
23,77,77
23,78,78
23,79,79
23,80,80
23,81,81
23,82,82
23,83,83
23,84,84
23,85,85
23,86,86
23,87,87
23,88,88
23,89,89
23,90,90
23,91,91
23,92,92
23,93,93
23,94,94
23,95,95
23,96,96
23,97,97
23,98,98
23,99,99
23,100,100
23,101,101
23,102,102
23,103,103
23,104,104
23,105,105
23,106,23
23,107,23
23,108,108
23,109,109
23,110,110
23,111,111
23,112,112
23,113,113
23,114,23
23,115,115
23,116,116
23,117,117
23,118,118
23,119,119
23,120,120
23,121,121
23,122,122
23,123,123
23,124,124
23,125,125
23,126,126
23,127,23
23,128,128
23,129,23
23,130,130
23,131,131
23,132,132
23,133,133
23,134,134
23,135,135
23,136,136
23,137,137
23,138,138
23,139,139
23,140,140
23,141,141
23,142,142
23,143,143
23,144,144
23,145,145
23,146,146
23,147,147
23,148,148
23,149,149
23,150,150
23,151,151
24,1,24
24,2,24
24,3,24
24,4,24
24,5,24
24,6,6
24,7,24
24,8,24
24,9,9
24,10,24
24,11,24
24,12,24
24,13,24
24,14,24
24,15,24
24,16,24
24,17,24
24,18,18
24,19,24
24,20,24
24,21,24
24,22,24
24,23,24
24,25,24
24,26,26
24,27,27
24,28,28
24,29,24
24,30,24
24,31,31
24,32,24
24,33,24
24,34,34
24,35,24
24,36,24
24,37,24
24,38,38
24,39,24
24,40,24
24,41,41
24,42,42
24,43,24
24,44,24
24,45,24
24,46,24
24,47,24
24,48,24
24,49,49
24,50,50
24,51,51
24,52,24
24,53,24
24,54,24
24,55,55
24,56,24
24,57,24
24,58,24
24,59,59
24,60,24
24,61,24
24,62,62
24,63,63
24,64,64
24,65,65
24,66,24
24,67,24
24,68,24
24,69,24
24,70,24
24,71,24
24,72,72
24,73,73
24,74,74
24,75,75
24,76,76
24,77,24
24,78,78
24,79,79
24,80,80
24,81,81
24,82,82
24,83,24
24,84,24
24,85,85
24,86,24
24,87,87
24,88,24
24,89,89
24,90,24
24,91,91
24,92,92
24,93,93
24,94,94
24,95,95
24,96,96
24,97,97
24,98,24
24,99,99
24,100,24
24,101,101
24,102,24
24,103,103
24,104,104
24,105,105
24,106,24
24,107,24
24,108,24
24,109,24
24,110,110
24,111,111
24,112,112
24,113,113
24,114,24
24,115,115
24,116,24
24,117,24
24,118,24
24,119,119
24,120,24
24,121,121
24,122,122
24,123,123
24,124,124
24,125,125
24,126,126
24,127,24
24,128,128
24,129,24
24,130,130
24,131,131
24,132,24
24,133,24
24,134,134
24,135,135
24,136,136
24,137,24
24,138,138
24,139,139
24,140,140
24,141,141
24,142,142
24,143,143
24,144,144
24,145,145
24,146,146
24,147,24
24,148,24
24,149,149
24,150,150
24,151,151
25,1,1
25,2,2
25,3,3
25,4,25
25,5,5
25,6,25
25,7,25
25,8,25
25,9,25
25,10,25
25,11,25
25,12,25
25,13,25
25,14,25
25,15,15
25,16,25
25,17,25
25,18,25
25,19,25
25,20,20
25,21,25
25,22,25
25,23,25
25,24,24
25,26,26
25,27,27
25,28,28
25,29,25
25,30,30
25,31,31
25,32,25
25,33,33
25,34,34
25,35,35
25,36,36
25,37,25
25,38,38
25,39,25
25,40,40
25,41,25
25,42,25
25,43,43
25,44,44
25,45,45
25,46,46
25,47,47
25,48,25
25,49,49
25,50,50
25,51,51
25,52,25
25,53,53
25,54,25
25,55,25
25,56,25
25,57,57
25,58,58
25,59,59
25,60,25
25,61,25
25,62,25
25,63,25
25,64,64
25,65,65
25,66,25
25,67,67
25,68,68
25,69,69
25,70,70
25,71,71
25,72,25
25,73,25
25,74,74
25,75,75
25,76,76
25,77,77
25,78,78
25,79,25
25,80,25
25,81,81
25,82,82
25,83,25
25,84,25
25,85,25
25,86,25
25,87,25
25,88,88
25,89,89
25,90,25
25,91,25
25,92,25
25,93,93
25,94,94
25,95,95
25,96,96
25,97,97
25,98,25
25,99,25
25,100,100
25,101,101
25,102,102
25,103,103
25,104,104
25,105,105
25,106,106
25,107,107
25,108,108
25,109,109
25,110,110
25,111,111
25,112,112
25,113,113
25,114,114
25,115,115
25,116,25
25,117,25
25,118,25
25,119,25
25,120,25
25,121,25
25,122,122
25,123,25
25,124,124
25,125,125
25,126,126
25,127,127
25,128,128
25,129,25
25,130,25
25,131,25
25,132,25
25,133,133
25,134,25
25,135,135
25,136,136
25,137,137
25,138,25
25,139,25
25,140,25
25,141,25
25,142,25
25,143,143
25,144,25
25,145,25
25,146,25
25,147,147
25,148,148
25,149,149
25,150,150
25,151,151
26,1,1
26,2,2
26,3,3
26,4,26
26,5,26
26,6,26
26,7,26
26,8,26
26,9,26
26,10,26
26,11,26
26,12,26
26,13,26
26,14,26
26,15,26
26,16,26
26,17,26
26,18,26
26,19,26
26,20,26
26,21,26
26,22,26
26,23,26
26,24,26
26,25,26
26,27,27
26,28,28
26,29,26
26,30,26
26,31,31
26,32,26
26,33,26
26,34,34
26,35,26
26,36,26
26,37,26
26,38,38
26,39,26
26,40,26
26,41,26
26,42,26
26,43,43
26,44,44
26,45,45
26,46,46
26,47,47
26,48,26
26,49,26
26,50,50
26,51,51
26,52,26
26,53,26
26,54,26
26,55,26
26,56,26
26,57,26
26,58,26
26,59,59
26,60,26
26,61,26
26,62,26
26,63,26
26,64,26
26,65,65
26,66,26
26,67,26
26,68,68
26,69,69
26,70,70
26,71,71
26,72,26
26,73,26
26,74,74
26,75,75
26,76,76
26,77,26
26,78,78
26,79,26
26,80,26
26,81,26
26,82,26
26,83,26
26,84,26
26,85,26
26,86,26
26,87,26
26,88,26
26,89,89
26,90,26
26,91,26
26,92,26
26,93,26
26,94,94
26,95,95
26,96,26
26,97,26
26,98,26
26,99,26
26,100,26
26,101,101
26,102,102
26,103,103
26,104,104
26,105,105
26,106,26
26,107,26
26,108,26
26,109,26
26,110,110
26,111,111
26,112,112
26,113,26
26,114,114
26,115,115
26,116,26
26,117,26
26,118,26
26,119,26
26,120,26
26,121,26
26,122,26
26,123,26
26,124,26
26,125,125
26,126,126
26,127,127
26,128,128
26,129,26
26,130,26
26,131,26
26,132,26
26,133,26
26,134,26
26,135,135
26,136,136
26,137,26
26,138,26
26,139,26
26,140,26
26,141,26
26,142,26
26,143,143
26,144,26
26,145,26
26,146,26
26,147,147
26,148,148
26,149,149
26,150,150
26,151,151
27,1,1
27,2,2
27,3,3
27,4,27
27,5,27
27,6,6
27,7,7
27,8,8
27,9,9
27,10,10
27,11,11
27,12,12
27,13,27
27,14,27
27,15,15
27,16,16
27,17,17
27,18,18
27,19,27
27,20,20
27,21,21
27,22,22
27,23,27
27,24,27
27,25,27
27,26,27
27,28,28
27,29,27
27,30,27
27,31,27
27,32,27
27,33,27
27,34,27
27,35,35
27,36,36
27,37,27
27,38,27
27,39,27
27,40,40
27,41,41
27,42,42
27,43,43
27,44,44
27,45,45
27,46,46
27,47,47
27,48,48
27,49,49
27,50,27
27,51,51
27,52,27
27,53,53
27,54,54
27,55,55
27,56,56
27,57,57
27,58,27
27,59,27
27,60,60
27,61,61
27,62,62
27,63,63
27,64,64
27,65,65
27,66,66
27,67,67
27,68,68
27,69,69
27,70,70
27,71,71
27,72,72
27,73,73
27,74,27
27,75,27
27,76,27
27,77,27
27,78,27
27,79,79
27,80,80
27,81,27
27,82,27
27,83,83
27,84,84
27,85,85
27,86,86
27,87,87
27,88,27
27,89,27
27,90,90
27,91,91
27,92,27
27,93,27
27,94,27
27,95,27
27,96,96
27,97,97
27,98,98
27,99,99
27,100,27
27,101,27
27,102,102
27,103,103
27,104,104
27,105,105
27,106,106
27,107,107
27,108,108
27,109,27
27,110,27
27,111,27
27,112,27
27,113,113
27,114,114
27,115,115
27,116,116
27,117,117
27,118,118
27,119,119
27,120,120
27,121,121
27,122,122
27,123,123
27,124,124
27,125,27
27,126,27
27,127,127
27,128,128
27,129,129
27,130,130
27,131,131
27,132,27
27,133,133
27,134,134
27,135,27
27,136,27
27,137,137
27,138,138
27,139,139
27,140,140
27,141,141
27,142,142
27,143,143
27,144,144
27,145,145
27,146,146
27,147,147
27,148,148
27,149,149
27,150,150
27,151,151
28,1,1
28,2,2
28,3,3
28,4,28
28,5,28
28,6,6
28,7,7
28,8,8
28,9,9
28,10,28
28,11,28
28,12,12
28,13,28
28,14,28
28,15,28
28,16,16
28,17,17
28,18,18
28,19,28
28,20,28
28,21,21
28,22,22
28,23,28
28,24,28
28,25,28
28,26,28
28,27,28
28,29,28
28,30,28
28,31,28
28,32,28
28,33,28
28,34,28
28,35,28
28,36,36
28,37,28
28,38,28
28,39,28
28,40,28
28,41,41
28,42,42
28,43,43
